ID,MONTHS_BALANCE,STATUS
1003803,-9,C
1003803,-10,X
1003803,-11,0
1003803,-12,X
1003803,-13,0
1003803,-14,0
1003803,-15,X
1003803,-16,X
1003803,-17,X
1003803,-18,0
1003803,-19,C
1003803,-20,1
1003803,-21,C
1003804,0,0
1003804,-1,1
1003804,-2,C
1003804,-3,C
1003804,-4,0
1003804,-5,X
1003804,-6,0
1003804,-7,X
1003804,-8,X
1003804,-9,C
1003804,-10,C
1003804,-11,0
1003804,-12,0
1003805,0,C
1003805,-1,X
1003805,-2,1
1003805,-3,C
1003805,-4,0
1003805,-5,X
1003805,-6,X
1003805,-7,X
1003805,-8,C
1003805,-9,X
1003805,-10,X
1003805,-11,X
1003805,-12,C
1003805,-13,X
1003805,-14,1
1003805,-15,1
1003806,0,C
1003806,-1,0
1003806,-2,X
1003806,-3,X
1003806,-4,X
1003806,-5,X
1003806,-6,0
1003806,-7,0
1003806,-8,X
1003806,-9,X
1003806,-10,X
1003807,0,0
1003807,-1,0
1003807,-2,0
1003807,-3,0
1003808,0,C
1003808,-1,2
1003808,-2,C
1003808,-3,C
1003808,-4,1
1003808,-5,C
1003808,-6,X
1003808,-7,X
1003808,-8,C
1003808,-9,C
1003808,-10,X
1003808,-11,C
1003808,-12,C
1003808,-13,1
1003808,-14,0
1003808,-15,X
1003808,-16,0
1003808,-17,X
1003809,0,X
1003809,-1,0
1003809,-2,C
1003809,-3,X
1003810,0,X
1003810,-1,X
1003810,-2,X
1003810,-3,0
1003810,-4,X
1003810,-5,X
1003810,-6,C
1003810,-7,X
1003810,-8,X
1003810,-9,C
1003810,-10,0
1003810,-11,2
1003811,0,X
1003811,-1,C
1003811,-2,0
1003811,-3,C
1003811,-4,C
1003812,0,0
1003812,-1,X
1003812,-2,C
1003812,-3,C
1003812,-4,X
1003812,-5,X
1003812,-6,2
1003812,-7,C
1003812,-8,X
1003812,-9,C
1003812,-10,2
1003812,-11,C
1003812,-12,X
1003813,0,X
1003813,-1,X
1003813,-2,0
1003813,-3,X
1003814,0,X
1003814,-1,1
1003814,-2,0
1003814,-3,X
1003814,-4,C
1003814,-5,X
1003814,-6,C
1003814,-7,X
1003814,-8,1
1003814,-9,2
1003814,-10,X
1003814,-11,X
1003814,-12,X
1003814,-13,C
1003814,-14,C
1003814,-15,2
1003814,-16,C
1003814,-17,C
1003814,-18,X
1003815,0,C
1003815,-1,3
1003815,-2,2
1003815,-3,C
1003815,-4,X
1003815,-5,X
1003815,-6,X
1003815,-7,X
1003815,-8,X
1003815,-9,C
1003816,0,2
1003816,-1,X
1003816,-2,C
1003816,-3,1
1003816,-4,0
1003816,-5,1
1003816,-6,C
1003816,-7,3
1003816,-8,C
1003816,-9,C
1003816,-10,X
1003816,-11,X
1003816,-12,X
1003817,0,X
1003817,-1,X
1003817,-2,X
1003817,-3,X
1003817,-4,C
1003817,-5,1
1003817,-6,X
1003817,-7,C
1003817,-8,1
1003817,-9,X
1003817,-10,X
1003817,-11,X
1003817,-12,C
1003817,-13,1
1003817,-14,C
1003817,-15,1
1003817,-16,C
1003817,-17,1
1003817,-18,X
1003817,-19,1
1003818,0,X
1003818,-1,X
1003818,-2,C
1003818,-3,X
1003818,-4,X
1003818,-5,1
1003818,-6,X
1003818,-7,X
1003819,0,C
1003819,-1,X
1003819,-2,X
1003819,-3,C
1003819,-4,X
1003819,-5,C
1003820,0,C
1003820,-1,X
1003820,-2,X
1003820,-3,X
1003820,-4,1
1003820,-5,X
1003820,-6,X
1003820,-7,C
1003820,-8,C
1003820,-9,0
1003820,-10,X
1003821,0,C
1003821,-1,X
1003821,-2,X
1003821,-3,C
1003821,-4,C
1003821,-5,C
1003821,-6,0
1003821,-7,X
1003822,0,C
1003822,-1,X
1003822,-2,C
1003822,-3,0
1003822,-4,X
1003822,-5,X
1003822,-6,C
1003822,-7,X
1003822,-8,C
1003822,-9,1
1003822,-10,C
1003822,-11,C
1003822,-12,X
1003822,-13,1
1003822,-14,0
1003822,-15,0
1003822,-16,X
1003822,-17,X
1003823,0,C
1003823,-1,C
1003823,-2,1
1003823,-3,0
1003823,-4,C
1003823,-5,X
1003823,-6,C
1003823,-7,X
1003823,-8,X
1003823,-9,X
1003824,0,C
1003824,-1,X
1003824,-2,0
1003825,0,C
1003825,-1,X
1003825,-2,C
1003825,-3,C
1003825,-4,X
1003825,-5,C
1003825,-6,C
1003825,-7,X
1003825,-8,C
1003825,-9,C
1003825,-10,X
1003825,-11,C
1003825,-12,C
1003825,-13,X
1003825,-14,X
1003825,-15,1
1003825,-16,X
1003825,-17,X
1003825,-18,X
1003826,0,0
1003826,-1,4
1003826,-2,X
1003826,-3,2
1003826,-4,X
1003826,-5,0
1003826,-6,C
1003826,-7,C
1003826,-8,X
1003826,-9,C
1003826,-10,X
1003827,0,X
1003827,-1,C
1003827,-2,C
1003827,-3,X
1003827,-4,2
1003827,-5,X
1003827,-6,0
1003827,-7,X
1003827,-8,X
1003827,-9,C
1003827,-10,C
1003827,-11,C
1003827,-12,X
1003827,-13,C
1003827,-14,C
1003827,-15,C
1003827,-16,C
1003827,-17,1
1003827,-18,X
1003827,-19,X
1003828,0,X
1003828,-1,X
1003828,-2,C
1003828,-3,X
1003828,-4,C
1003828,-5,C
1003828,-6,X
1003828,-7,C
1003828,-8,0
1003828,-9,C
1003828,-10,X
1003829,0,C
1003829,-1,X
1003829,-2,0
1003829,-3,C
1003829,-4,1
1003829,-5,X
1003829,-6,C
1003829,-7,X
1003829,-8,1
1003829,-9,X
1003829,-10,1
1003829,-11,X
1003829,-12,C
1003829,-13,X
1003829,-14,0
1003829,-15,X
1003830,0,C
1003830,-1,C
1003830,-2,1
1003830,-3,C
1003830,-4,C
1003830,-5,0
1003830,-6,1
1003830,-7,0
1003830,-8,C
1003830,-9,X
1003830,-10,1
1003830,-11,X
1003830,-12,X
1003830,-13,1
1003831,0,X
1003831,-1,X
1003831,-2,X
1003831,-3,0
1003831,-4,C
1003831,-5,1
1003831,-6,0
1003831,-7,X
1003831,-8,X
1003831,-9,X
1003831,-10,C
1003831,-11,X
1003831,-12,1
1003831,-13,C
1003831,-14,1
1003831,-15,0
1003831,-16,0
1003832,0,0
1003832,-1,C
1003832,-2,X
1003832,-3,C
1003832,-4,0
1003832,-5,1
1003832,-6,C
1003832,-7,X
1003832,-8,X
1003832,-9,0
1003832,-10,X
1003832,-11,C
1003833,0,0
1003833,-1,1
1003833,-2,X
1003833,-3,X
1003833,-4,C
1003834,0,X
1003834,-1,C
1003834,-2,C
1003834,-3,0
1003834,-4,X
1003835,0,C
1003835,-1,C
1003835,-2,C
1003835,-3,0
1003835,-4,0
1003835,-5,C
1003835,-6,C
1003835,-7,C
1003835,-8,C
1003835,-9,C
1003835,-10,C
1003835,-11,C
1003835,-12,X
1003835,-13,X
1003835,-14,C
1003835,-15,C
1003835,-16,1
1003835,-17,C
1003835,-18,0
1003836,0,C
1003836,-1,0
1003836,-2,C
1003836,-3,X
1003836,-4,C
1003837,0,X
1003837,-1,X
1003837,-2,X
1003838,0,X
1003838,-1,X
1003838,-2,C
1003838,-3,1
1003838,-4,C
1003838,-5,C
1003838,-6,C
1003839,0,C
1003839,-1,0
1003839,-2,C
1003839,-3,1
1003839,-4,C
1003839,-5,0
1003839,-6,0
1003839,-7,C
1003839,-8,X
1003839,-9,C
1003839,-10,X
1003839,-11,0
1003839,-12,0
1003839,-13,C
1003839,-14,C
1003839,-15,C
1003839,-16,X
1003839,-17,C
1003839,-18,0
1003839,-19,C
1003839,-20,C
1003839,-21,X
1003839,-22,C
1003840,0,0
1003840,-1,X
1003840,-2,X
1003840,-3,C
1003840,-4,C
1003840,-5,1
1003840,-6,X
1003840,-7,X
1003841,0,C
1003841,-1,1
1003841,-2,C
1003841,-3,1
1003841,-4,C
1003841,-5,X
1003841,-6,C
1003841,-7,C
1003841,-8,0
1003841,-9,X
1003841,-10,C
1003842,0,X
1003842,-1,C
1003842,-2,1
1003842,-3,X
1003842,-4,1
1003842,-5,C
1003842,-6,C
1003842,-7,C
1003842,-8,0
1003842,-9,C
1003842,-10,1
1003842,-11,X
1003842,-12,C
1003842,-13,0
1003842,-14,C
1003842,-15,X
1003842,-16,X
1003842,-17,X
1003842,-18,C
1003842,-19,C
1003842,-20,0
1003842,-21,0
1003843,0,X
1003843,-1,C
1003843,-2,X
1003843,-3,1
1003843,-4,X
1003843,-5,C
1003843,-6,C
1003843,-7,X
1003843,-8,X
1003843,-9,X
1003843,-10,X
1003843,-11,X
1003843,-12,0
1003843,-13,X
1003843,-14,X
1003843,-15,X
1003843,-16,C
1003844,0,X
1003844,-1,C
1003844,-2,X
1003844,-3,C
1003844,-4,C
1003844,-5,0
1003844,-6,X
1003844,-7,X
1003844,-8,C
1003844,-9,0
1003844,-10,C
1003844,-11,C
1003844,-12,X
1003844,-13,C
1003844,-14,C
1003844,-15,0
1003844,-16,X
1003844,-17,C
1003844,-18,C
1003844,-19,0
1003844,-20,X
1003845,0,C
1003845,-1,C
1003845,-2,C
1003845,-3,0
1003845,-4,0
1003845,-5,X
1003845,-6,C
1003845,-7,0
1003845,-8,C
1003845,-9,C
1003846,0,C
1003846,-1,C
1003846,-2,0
1003847,0,1
1003847,-1,0
1003847,-2,C
1003847,-3,1
1003847,-4,X
1003847,-5,C
1003847,-6,1
1003847,-7,1
1003847,-8,1
1003847,-9,C
1003847,-10,1
1003847,-11,1
1003847,-12,C
1003847,-13,X
1003847,-14,X
1003847,-15,X
1003847,-16,X
1003847,-17,X
1003847,-18,C
1003847,-19,C
1003848,0,0
1003848,-1,X
1003848,-2,1
1003848,-3,C
1003848,-4,C
1003848,-5,0
1003848,-6,C
1003848,-7,C
1003848,-8,X
1003848,-9,C
1003848,-10,C
1003848,-11,C
1003848,-12,0
1003848,-13,C
1003848,-14,1
1003848,-15,X
1003849,0,X
1003849,-1,X
1003849,-2,0
1003849,-3,0
1003850,0,X
1003850,-1,C
1003850,-2,0
1003850,-3,C
1003850,-4,1
1003850,-5,0
1003850,-6,0
1003850,-7,X
1003850,-8,C
1003850,-9,C
1003850,-10,0
1003850,-11,C
1003850,-12,0
1003851,0,C
1003851,-1,C
1003851,-2,C
1003851,-3,C
1003851,-4,0
1003851,-5,C
1003851,-6,C
1003851,-7,C
1003851,-8,X
1003851,-9,X
1003851,-10,C
1003851,-11,C
1003851,-12,1
1003851,-13,X
1003851,-14,0
1003852,0,3
1003852,-1,X
1003852,-2,X
1003852,-3,4
1003852,-4,X
1003852,-5,C
1003852,-6,2
1003852,-7,C
1003852,-8,2
1003852,-9,C
1003852,-10,X
1003852,-11,1
1003852,-12,X
1003852,-13,0
1003852,-14,C
1003852,-15,X
1003853,0,X
1003853,-1,C
1003853,-2,0
1003853,-3,X
1003853,-4,0
1003853,-5,0
1003853,-6,1
1003853,-7,X
1003853,-8,C
1003853,-9,X
1003853,-10,C
1003853,-11,C
1003853,-12,X
1003853,-13,C
1003853,-14,1
1003853,-15,C
1003853,-16,C
1003853,-17,X
1003853,-18,X
1003853,-19,X
1003853,-20,1
1003853,-21,C
1003853,-22,X
1003854,0,X
1003854,-1,1
1003854,-2,1
1003854,-3,0
1003854,-4,1
1003854,-5,1
1003854,-6,X
1003854,-7,5
1003855,0,X
1003855,-1,X
1003855,-2,C
1003855,-3,C
1003855,-4,X
1003855,-5,1
1003855,-6,C
1003855,-7,1
1003855,-8,X
1003855,-9,0
1003855,-10,X
1003855,-11,C
1003855,-12,0
1003855,-13,0
1003855,-14,C
1003855,-15,C
1003855,-16,C
1003856,0,0
1003856,-1,X
1003856,-2,C
1003856,-3,C
1003856,-4,0
1003856,-5,0
1003856,-6,X
1003856,-7,C
1003856,-8,C
1003856,-9,X
1003856,-10,0
1003856,-11,1
1003856,-12,X
1003856,-13,1
1003856,-14,1
1003856,-15,C
1003856,-16,X
1003857,0,X
1003857,-1,3
1003857,-2,X
1003857,-3,X
1003857,-4,1
1003857,-5,1
1003857,-6,C
1003857,-7,2
1003857,-8,X
1003857,-9,1
1003857,-10,C
1003857,-11,1
1003857,-12,3
1003857,-13,X
1003857,-14,C
1003857,-15,C
1003857,-16,2
1003857,-17,C
1003857,-18,X
1003857,-19,X
1003857,-20,X
1003857,-21,X
1003857,-22,C
1003857,-23,C
1003858,0,C
1003858,-1,1
1003858,-2,X
1003858,-3,C
1003858,-4,X
1003858,-5,X
1003858,-6,C
1003858,-7,C
1003858,-8,X
1003858,-9,C
1003858,-10,X
1003858,-11,C
1003859,0,X
1003859,-1,1
1003859,-2,1
1003859,-3,C
1003859,-4,X
1003859,-5,X
1003859,-6,X
1003859,-7,X
1003859,-8,X
1003859,-9,C
1003859,-10,0
1003859,-11,0
1003859,-12,C
1003859,-13,0
1003859,-14,C
1003859,-15,C
1003859,-16,X
1003859,-17,C
1003859,-18,0
1003859,-19,C
1003859,-20,C
1003859,-21,C
1003859,-22,C
1003859,-23,C
1003860,0,X
1003860,-1,1
1003860,-2,0
1003860,-3,C
1003860,-4,C
1003860,-5,C
1003860,-6,X
1003860,-7,0
1003860,-8,C
1003860,-9,C
1003860,-10,X
1003860,-11,C
1003860,-12,C
1003860,-13,C
1003861,0,1
1003861,-1,1
1003861,-2,C
1003861,-3,0
1003861,-4,X
1003861,-5,C
1003861,-6,X
1003861,-7,X
1003861,-8,C
1003861,-9,X
1003861,-10,C
1003862,0,X
1003862,-1,X
1003862,-2,0
1003862,-3,0
1003862,-4,X
1003862,-5,X
1003862,-6,0
1003862,-7,X
1003862,-8,C
1003862,-9,X
1003862,-10,C
1003862,-11,X
1003862,-12,3
1003862,-13,2
1003862,-14,0
1003862,-15,2
1003862,-16,2
1003862,-17,C
1003862,-18,2
1003863,0,1
1003863,-1,C
1003863,-2,1
1003863,-3,C
1003863,-4,X
1003863,-5,1
1003863,-6,C
1003863,-7,0
1003864,0,X
1003864,-1,1
1003864,-2,C
1003864,-3,C
1003864,-4,X
1003864,-5,0
1003864,-6,C
1003864,-7,X
1003864,-8,X
1003864,-9,C
1003864,-10,C
1003864,-11,0
1003864,-12,C
1003864,-13,C
1003864,-14,X
1003864,-15,C
1003864,-16,0
1003864,-17,1
1003864,-18,0
1003864,-19,C
1003864,-20,C
1003864,-21,C
1003864,-22,X
1003864,-23,C
1003865,0,X
1003865,-1,C
1003865,-2,C
1003866,0,4
1003866,-1,1
1003866,-2,X
1003866,-3,2
1003866,-4,3
1003866,-5,X
1003866,-6,0
1003866,-7,0
1003866,-8,X
1003866,-9,0
1003866,-10,X
1003866,-11,1
1003866,-12,X
1003867,0,C
1003867,-1,X
1003867,-2,C
1003867,-3,X
1003867,-4,C
1003867,-5,C
1003867,-6,C
1003867,-7,C
1003867,-8,0
1003867,-9,C
1003867,-10,C
1003867,-11,0
1003867,-12,X
1003867,-13,C
1003868,0,2
1003868,-1,X
1003868,-2,C
1003868,-3,C
1003868,-4,0
1003868,-5,0
1003868,-6,1
1003868,-7,C
1003868,-8,X
1003868,-9,X
1003868,-10,X
1003868,-11,X
1003868,-12,X
1003868,-13,C
1003869,0,1
1003869,-1,X
1003869,-2,X
1003869,-3,1
1003869,-4,X
1003869,-5,4
1003869,-6,0
1003869,-7,5
1003870,0,X
1003870,-1,1
1003870,-2,1
1003870,-3,X
1003870,-4,0
1003870,-5,X
1003870,-6,C
1003871,0,X
1003871,-1,X
1003871,-2,1
1003871,-3,1
1003871,-4,C
1003871,-5,C
1003871,-6,X
1003871,-7,X
1003871,-8,1
1003871,-9,C
1003871,-10,1
1003871,-11,0
1003871,-12,C
1003871,-13,0
1003871,-14,C
1003871,-15,C
1003871,-16,C
1003871,-17,C
1003871,-18,C
1003871,-19,X
1003871,-20,C
1003871,-21,1
1003871,-22,X
1003872,0,X
1003872,-1,X
1003872,-2,C
1003872,-3,C
1003872,-4,C
1003872,-5,C
1003872,-6,0
1003872,-7,C
1003872,-8,C
1003872,-9,X
1003872,-10,X
1003872,-11,X
1003872,-12,X
1003872,-13,0
1003872,-14,C
1003873,0,1
1003873,-1,C
1003873,-2,X
1003873,-3,X
1003873,-4,1
1003873,-5,C
1003873,-6,X
1003873,-7,X
1003873,-8,X
1003873,-9,1
1003873,-10,0
1003873,-11,0
1003873,-12,X
1003873,-13,X
1003873,-14,C
1003873,-15,C
1003873,-16,X
1003873,-17,X
1003873,-18,X
1003873,-19,0
1003874,0,X
1003874,-1,2
1003874,-2,X
1003874,-3,C
1003874,-4,C
1003874,-5,0
1003874,-6,3
1003874,-7,C
1003875,0,C
1003875,-1,X
1003875,-2,X
1003875,-3,C
1003875,-4,X
1003875,-5,X
1003875,-6,X
1003875,-7,X
1003875,-8,1
1003875,-9,0
1003875,-10,1
1003875,-11,C
1003876,0,C
1003876,-1,C
1003876,-2,C
1003876,-3,C
1003876,-4,X
1003876,-5,C
1003876,-6,C
1003876,-7,X
1003876,-8,C
1003876,-9,C
1003876,-10,0
1003876,-11,C
1003876,-12,X
1003877,0,0
1003877,-1,0
1003877,-2,0
1003877,-3,X
1003877,-4,X
1003877,-5,0
1003877,-6,C
1003877,-7,C
1003877,-8,1
1003877,-9,X
1003877,-10,1
1003877,-11,X
1003877,-12,1
1003877,-13,C
1003877,-14,1
1003877,-15,X
1003877,-16,X
1003877,-17,X
1003877,-18,X
1003877,-19,X
1003877,-20,0
1003878,0,C
1003878,-1,C
1003878,-2,0
1003878,-3,1
1003878,-4,C
1003878,-5,1
1003878,-6,X
1003878,-7,X
1003878,-8,C
1003878,-9,C
1003878,-10,X
1003878,-11,0
1003878,-12,C
1003878,-13,X
1003878,-14,C
1003879,0,C
1003879,-1,C
1003879,-2,0
1003879,-3,1
1003879,-4,3
1003879,-5,X
1003879,-6,X
1003879,-7,4
1003879,-8,X
1003879,-9,1
1003879,-10,X
1003879,-11,3
1003880,0,X
1003880,-1,C
1003880,-2,C
1003881,0,C
1003881,-1,0
1003881,-2,C
1003881,-3,0
1003881,-4,X
1003881,-5,C
1003881,-6,X
1003881,-7,C
1003881,-8,0
1003881,-9,C
1003881,-10,C
1003881,-11,X
1003881,-12,C
1003881,-13,C
1003882,0,X
1003882,-1,1
1003882,-2,X
1003882,-3,C
1003882,-4,C
1003882,-5,X
1003882,-6,C
1003882,-7,X
1003882,-8,C
1003882,-9,C
1003882,-10,C
1003882,-11,C
1003882,-12,X
1003882,-13,C
1003882,-14,X
1003882,-15,C
1003882,-16,X
1003882,-17,C
1003882,-18,1
1003882,-19,X
1003882,-20,C
1003882,-21,C
1003883,0,X
1003883,-1,C
1003883,-2,0
1003883,-3,X
1003883,-4,1
1003883,-5,X
1003883,-6,C
1003883,-7,0
1003883,-8,0
1003883,-9,X
1003883,-10,C
1003883,-11,0
1003884,0,X
1003884,-1,X
1003884,-2,4
1003884,-3,C
1003884,-4,C
1003884,-5,C
1003884,-6,X
1003884,-7,0
1003884,-8,X
1003884,-9,X
1003884,-10,X
1003884,-11,X
1003885,0,C
1003885,-1,1
1003885,-2,C
1003885,-3,C
1003885,-4,C
1003885,-5,X
1003885,-6,X
1003885,-7,X
1003886,0,C
1003886,-1,C
1003886,-2,C
1003886,-3,X
1003886,-4,1
1003886,-5,C
1003886,-6,C
1003886,-7,X
1003886,-8,C
1003887,0,C
1003887,-1,C
1003887,-2,C
1003887,-3,C
1003887,-4,C
1003887,-5,C
1003887,-6,C
1003887,-7,0
1003887,-8,X
1003888,0,X
1003888,-1,C
1003888,-2,0
1003888,-3,C
1003888,-4,C
1003888,-5,0
1003888,-6,X
1003888,-7,C
1003888,-8,C
1003888,-9,C
1003888,-10,X
1003888,-11,C
1003889,0,C
1003889,-1,C
1003889,-2,0
1003890,0,1
1003890,-1,X
1003890,-2,C
1003890,-3,1
1003890,-4,X
1003890,-5,C
1003890,-6,C
1003890,-7,X
1003890,-8,X
1003890,-9,0
1003890,-10,C
1003890,-11,0
1003890,-12,C
1003890,-13,X
1003890,-14,1
1003890,-15,C
1003890,-16,C
1003890,-17,X
1003890,-18,X
1003890,-19,0
1003890,-20,C
1003890,-21,C
1003891,0,0
1003891,-1,C
1003891,-2,0
1003891,-3,X
1003891,-4,C
1003891,-5,X
1003891,-6,C
1003891,-7,0
1003891,-8,X
1003891,-9,C
1003891,-10,X
1003891,-11,X
1003891,-12,C
1003892,0,X
1003892,-1,X
1003892,-2,X
1003892,-3,C
1003892,-4,1
1003893,0,C
1003893,-1,C
1003893,-2,X
1003893,-3,X
1003893,-4,X
1003893,-5,2
1003893,-6,0
1003893,-7,1
1003893,-8,5
1003893,-9,X
1003893,-10,X
1003893,-11,C
1003893,-12,2
1003894,0,0
1003894,-1,C
1003894,-2,0
1003894,-3,X
1003894,-4,C
1003894,-5,C
1003894,-6,C
1003894,-7,C
1003894,-8,C
1003894,-9,0
1003894,-10,0
1003894,-11,0
1003894,-12,1
1003894,-13,C
1003894,-14,C
1003894,-15,X
1003895,0,C
1003895,-1,0
1003895,-2,C
1003895,-3,C
1003895,-4,C
1003895,-5,C
1003895,-6,X
1003895,-7,C
1003895,-8,X
1003895,-9,0
1003895,-10,X
1003895,-11,1
1003895,-12,0
1003896,0,C
1003896,-1,C
1003896,-2,1
1003896,-3,1
1003896,-4,C
1003896,-5,X
1003896,-6,1
1003896,-7,0
1003896,-8,X
1003896,-9,C
1003896,-10,C
1003896,-11,X
1003897,0,1
1003897,-1,C
1003897,-2,X
1003897,-3,0
1003897,-4,X
1003897,-5,C
1003897,-6,X
1003897,-7,0
1003897,-8,C
1003897,-9,C
1003897,-10,0
1003897,-11,C
1003897,-12,1
1003897,-13,C
1003897,-14,C
1003897,-15,C
1003898,0,C
1003898,-1,X
1003898,-2,X
1003898,-3,X
1003898,-4,0
1003898,-5,1
1003898,-6,0
1003898,-7,C
1003898,-8,C
1003898,-9,X
1003898,-10,1
1003898,-11,C
1003898,-12,X
1003898,-13,0
1003898,-14,0
1003898,-15,X
1003898,-16,C
1003898,-17,C
1003898,-18,X
1003898,-19,1
1003898,-20,1
1003898,-21,X
1003898,-22,0
1003898,-23,0
1003899,0,1
1003899,-1,0
1003899,-2,0
1003899,-3,X
1003899,-4,X
1003899,-5,0
1003899,-6,X
1003899,-7,0
1003899,-8,2
1003900,0,X
1003900,-1,X
1003900,-2,C
1003900,-3,0
1003900,-4,1
1003900,-5,X
1003900,-6,X
1003900,-7,C
1003900,-8,0
1003900,-9,0
1003900,-10,0
1003900,-11,X
1003900,-12,1
1003900,-13,1
1003900,-14,C
1003901,0,X
1003901,-1,C
1003901,-2,C
1003901,-3,C
1003901,-4,X
1003901,-5,0
1003901,-6,X
1003901,-7,0
1003901,-8,0
1003901,-9,C
1003901,-10,1
1003901,-11,C
1003901,-12,X
1003901,-13,0
1003901,-14,0
1003901,-15,C
1003901,-16,X
1003901,-17,1
1003901,-18,C
1003901,-19,C
1003901,-20,C
1003901,-21,C
1003902,0,C
1003902,-1,C
1003902,-2,X
1003902,-3,X
1003902,-4,X
1003902,-5,X
1003902,-6,C
1003902,-7,0
1003902,-8,X
1003902,-9,C
1003902,-10,X
1003902,-11,C
1003902,-12,X
1003902,-13,C
1003902,-14,1
1003902,-15,X
1003902,-16,X
1003902,-17,X
1003902,-18,0
1003902,-19,C
1003902,-20,C
1003902,-21,X
1003903,0,0
1003903,-1,C
1003903,-2,X
1003903,-3,0
1003903,-4,0
1003903,-5,C
1003903,-6,X
1003903,-7,0
1003903,-8,C
1003903,-9,X
1003904,0,X
1003904,-1,C
1003904,-2,X
1003904,-3,X
1003904,-4,X
1003905,0,0
1003905,-1,C
1003905,-2,0
1003906,0,C
1003906,-1,0
1003906,-2,C
1003907,0,X
1003907,-1,C
1003907,-2,X
1003907,-3,1
1003907,-4,1
1003907,-5,0
1003907,-6,C
1003907,-7,X
1003907,-8,X
1003907,-9,0
1003907,-10,C
1003907,-11,C
1003907,-12,X
1003907,-13,X
1003907,-14,C
1003907,-15,X
1003907,-16,C
1003907,-17,0
1003907,-18,C
1003908,0,C
1003908,-1,X
1003908,-2,X
1003908,-3,0
1003908,-4,X
1003908,-5,C
1003908,-6,X
1003908,-7,C
1003908,-8,C
1003908,-9,C
1003908,-10,X
1003908,-11,X
1003908,-12,C
1003909,0,X
1003909,-1,0
1003909,-2,C
1003909,-3,C
1003909,-4,C
1003909,-5,C
1003909,-6,X
1003909,-7,C
1003909,-8,X
1003910,0,1
1003910,-1,X
1003910,-2,C
1003910,-3,1
1003911,0,C
1003911,-1,0
1003911,-2,X
1003912,0,X
1003912,-1,C
1003912,-2,X
1003912,-3,C
1003912,-4,C
1003912,-5,X
1003912,-6,4
1003912,-7,X
1003913,0,X
1003913,-1,X
1003913,-2,C
1003913,-3,C
1003913,-4,X
1003914,0,X
1003914,-1,X
1003914,-2,C
1003915,0,X
1003915,-1,0
1003915,-2,3
1003915,-3,C
1003916,0,X
1003916,-1,0
1003916,-2,C
1003916,-3,X
1003916,-4,C
1003916,-5,0
1003916,-6,0
1003916,-7,C
1003916,-8,0
1003916,-9,0
1003916,-10,X
1003916,-11,X
1003916,-12,0
1003916,-13,C
1003917,0,C
1003917,-1,X
1003917,-2,C
1003917,-3,C
1003917,-4,X
1003917,-5,C
1003917,-6,C
1003917,-7,X
1003917,-8,C
1003917,-9,0
1003917,-10,C
1003917,-11,C
1003917,-12,X
1003917,-13,C
1003917,-14,C
1003917,-15,0
1003917,-16,C
1003917,-17,C
1003917,-18,X
1003918,0,1
1003918,-1,0
1003918,-2,C
1003918,-3,C
1003918,-4,1
1003918,-5,C
1003918,-6,C
1003918,-7,X
1003918,-8,0
1003918,-9,C
1003918,-10,C
1003918,-11,1
1003918,-12,0
1003918,-13,X
1003918,-14,C
1003918,-15,C
1003918,-16,X
1003918,-17,C
1003918,-18,X
1003918,-19,X
1003918,-20,X
1003918,-21,C
1003918,-22,1
1003919,0,0
1003919,-1,C
1003919,-2,1
1003920,0,C
1003920,-1,X
1003920,-2,X
1003920,-3,C
1003920,-4,1
1003920,-5,X
1003920,-6,X
1003920,-7,0
1003920,-8,C
1003920,-9,X
1003920,-10,C
1003920,-11,X
1003920,-12,C
1003920,-13,X
1003920,-14,C
1003920,-15,X
1003921,0,0
1003921,-1,X
1003921,-2,1
1003921,-3,0
1003921,-4,C
1003921,-5,X
1003921,-6,C
1003921,-7,1
1003921,-8,C
1003921,-9,X
1003921,-10,X
1003921,-11,C
1003921,-12,C
1003921,-13,X
1003921,-14,C
1003921,-15,X
1003921,-16,C
1003921,-17,C
1003921,-18,1
1003922,0,C
1003922,-1,1
1003922,-2,C
1003922,-3,C
1003922,-4,0
1003922,-5,C
1003922,-6,X
1003922,-7,X
1003922,-8,C
1003922,-9,0
1003922,-10,X
1003922,-11,X
1003922,-12,0
1003922,-13,X
1003922,-14,C
1003922,-15,C
1003922,-16,X
1003922,-17,1
1003922,-18,1
1003923,0,X
1003923,-1,1
1003923,-2,X
1003923,-3,2
1003923,-4,X
1003923,-5,X
1003923,-6,C
1003923,-7,2
1003923,-8,X
1003923,-9,C
1003924,0,X
1003924,-1,C
1003924,-2,X
1003924,-3,0
1003924,-4,0
1003924,-5,X
1003924,-6,0
1003924,-7,0
1003924,-8,X
1003924,-9,1
1003924,-10,0
1003924,-11,C
1003924,-12,1
1003924,-13,1
1003924,-14,1
1003924,-15,C
1003924,-16,X
1003925,0,C
1003925,-1,X
1003925,-2,0
1003925,-3,C
1003925,-4,X
1003925,-5,C
1003925,-6,X
1003925,-7,C
1003925,-8,C
1003925,-9,C
1003925,-10,X
1003925,-11,X
1003925,-12,1
1003925,-13,C
1003925,-14,C
1003925,-15,C
1003925,-16,C
1003925,-17,C
1003925,-18,C
1003925,-19,0
1003925,-20,C
1003925,-21,X
1003925,-22,0
1003926,0,0
1003926,-1,C
1003926,-2,X
1003926,-3,X
1003926,-4,0
1003926,-5,X
1003926,-6,X
1003926,-7,0
